repo	state	issue_id	created_at	included	type	themes	exclusion_reason	url	title
cisco-ai-defense/skill-scanner	closed	81	2026-04-03T14:59:25Z	yes	enhancement			https://github.com/cisco-ai-defense/skill-scanner/issues/81	feat: Prompt defense posture rule pack — 12 inverse-detection rules for system prompt hardening
cisco-ai-defense/skill-scanner	closed	74	2026-03-29T23:03:58Z	no	excluded		external_promotion_or_collaboration_pitch	https://github.com/cisco-ai-defense/skill-scanner/issues/74	Add a description to improve Dispatch discoverability
cisco-ai-defense/skill-scanner	closed	69	2026-03-25T11:01:54Z	yes	bug			https://github.com/cisco-ai-defense/skill-scanner/issues/69	[BUG] Python Parser complains with syntax error but doesn't include faulty code
cisco-ai-defense/skill-scanner	closed	64	2026-03-18T10:17:21Z	yes	enhancement			https://github.com/cisco-ai-defense/skill-scanner/issues/64	[FEATURE] --lenient flag  should allow scanning skills without  SKILL.md (support non-Codex/Cursor formats)
cisco-ai-defense/skill-scanner	closed	61	2026-03-14T01:17:25Z	yes	other			https://github.com/cisco-ai-defense/skill-scanner/issues/61	[Security Alert] Exposed API key(s) detected: AWS Access Key
cisco-ai-defense/skill-scanner	closed	57	2026-03-12T07:57:22Z	yes	bug			https://github.com/cisco-ai-defense/skill-scanner/issues/57	[BUG] UnicodeDecodeError
cisco-ai-defense/skill-scanner	closed	50	2026-02-26T14:37:04Z	yes	bug	llm_reliability		https://github.com/cisco-ai-defense/skill-scanner/issues/50	[BUG] LLM analyzer max_tokens default (4000) causes frequent JSON truncation
cisco-ai-defense/skill-scanner	closed	41	2026-02-24T16:24:33Z	yes	bug			https://github.com/cisco-ai-defense/skill-scanner/issues/41	[BUG] MetaAnalyzer.analyze() silently returns empty list — no warning when used incorrectly
cisco-ai-defense/skill-scanner	closed	40	2026-02-24T15:54:51Z	yes	enhancement			https://github.com/cisco-ai-defense/skill-scanner/issues/40	[FEATURE] Add Azure OpenAI Entra ID Authentication
cisco-ai-defense/skill-scanner	closed	38	2026-02-24T09:54:43Z	yes	bug	llm_reliability,ci_output		https://github.com/cisco-ai-defense/skill-scanner/issues/38	[BUG] LLMAnalyzer swallows provider exceptions and reports success without a machine-readable failure signal
cisco-ai-defense/skill-scanner	closed	37	2026-02-24T09:04:37Z	yes	bug	llm_reliability		https://github.com/cisco-ai-defense/skill-scanner/issues/37	[BUG] _sanitize_schema_for_google() does not convert union types — LLM analyzer silently fails with Gemini
cisco-ai-defense/skill-scanner	closed	35	2026-02-21T08:08:01Z	yes	enhancement			https://github.com/cisco-ai-defense/skill-scanner/issues/35	[FEATURE] please, add --version as CLI options
cisco-ai-defense/skill-scanner	closed	31	2026-02-20T13:26:48Z	yes	bug			https://github.com/cisco-ai-defense/skill-scanner/issues/31	[BUG] Unexpected failures without line number
cisco-ai-defense/skill-scanner	closed	30	2026-02-20T03:48:42Z	yes	enhancement			https://github.com/cisco-ai-defense/skill-scanner/issues/30	[FEATURE] Multilingual Support
cisco-ai-defense/skill-scanner	closed	29	2026-02-18T13:33:23Z	yes	enhancement	ci_output		https://github.com/cisco-ai-defense/skill-scanner/issues/29	[FEATURE] Multiple output/report formats
cisco-ai-defense/skill-scanner	closed	24	2026-02-16T13:41:30Z	yes	bug	ci_output		https://github.com/cisco-ai-defense/skill-scanner/issues/24	[BUG] SARIF report is not compatible with GitHub
cisco-ai-defense/skill-scanner	closed	22	2026-02-10T16:37:23Z	yes	bug	llm_reliability		https://github.com/cisco-ai-defense/skill-scanner/issues/22	[BUG] LiteLLM getting instantiated on importing skill_scanner
cisco-ai-defense/skill-scanner	closed	19	2026-02-07T12:41:38Z	yes	bug			https://github.com/cisco-ai-defense/skill-scanner/issues/19	[BUG] Failed to build yara-python when installing from UV
cisco-ai-defense/skill-scanner	closed	15	2026-02-05T15:17:29Z	yes	bug			https://github.com/cisco-ai-defense/skill-scanner/issues/15	[BUG]
cisco-ai-defense/skill-scanner	closed	6	2026-01-30T15:27:02Z	yes	bug			https://github.com/cisco-ai-defense/skill-scanner/issues/6	[BUG] CONTRIBUTING.md links to a non-existing wiki
NVIDIA/skillspector	open	327	2026-07-31T22:21:42Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/327	Space-separated `allowed-tools` is parsed as a single tool name, so LP1 fires on fully-declared skills
NVIDIA/skillspector	open	326	2026-07-31T22:19:16Z	yes	enhancement			https://github.com/NVIDIA/SkillSpector/issues/326	[Feature] Expose the file surface a finding landed on (code / instructions / docs / tests / config)
NVIDIA/skillspector	open	324	2026-07-31T10:33:08Z	yes	other	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/324	OpenAI fallback graph uses active-provider model IDs
NVIDIA/skillspector	open	318	2026-07-30T12:14:23Z	yes	bug	dependency_version		https://github.com/NVIDIA/SkillSpector/issues/318	[BUG] SC4 has no notion of version ranges: "^1.8.3" becomes an exact pin, and an unversioned dep gets the package's worst-ever advisory as CRITICAL
NVIDIA/skillspector	open	315	2026-07-29T14:41:54Z	yes	bug	silent_incomplete,llm_provider		https://github.com/NVIDIA/SkillSpector/issues/315	claude_cli provider: concurrent temp-file collision on Windows drops most files from LLM analysis ([WinError 32])
NVIDIA/skillspector	open	314	2026-07-28T22:09:24Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/314	tests\unit\test_patterns.py identified as threat
NVIDIA/skillspector	open	313	2026-07-28T02:19:29Z	yes	bug	detection_gap,llm_provider		https://github.com/NVIDIA/SkillSpector/issues/313	LP3 remediation advises adding a `permissions` field that Claude Code's SKILL.md schema does not have
NVIDIA/skillspector	open	312	2026-07-28T02:19:09Z	yes	other	false_positive		https://github.com/NVIDIA/SkillSpector/issues/312	EA3 flags Apache-2.0 LICENSE boilerplate as scope creep (fires on 814/817 skills in one corpus)
NVIDIA/skillspector	open	304	2026-07-23T17:36:02Z	yes	bug	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/304	[BUG] OpenAI-compatible provider + Gemini: report issues have null 'finding' and 'category' (explanation/severity OK)
NVIDIA/skillspector	open	303	2026-07-23T17:36:01Z	yes	bug	silent_incomplete,llm_provider		https://github.com/NVIDIA/SkillSpector/issues/303	[BUG] Rate-limited providers silently lose analyzer coverage: max_concurrency=10 hardcoded, 429 batches dropped without retry, partial LLM pass not flagged
NVIDIA/skillspector	open	300	2026-07-23T08:55:35Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/300	LP1/LP3 remediation points at a `permissions` field that the Agent Skills spec does not define
NVIDIA/skillspector	open	297	2026-07-22T15:13:48Z	yes	bug	false_positive,detection_gap		https://github.com/NVIDIA/SkillSpector/issues/297	P2 "Hidden Instructions" rule produces false positives due to missing word boundary on GET
NVIDIA/skillspector	open	296	2026-07-22T10:03:15Z	yes	enhancement	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/296	[Feature] Bound the cost of an LLM scan: --max-llm-calls / --llm-token-budget, and --estimate before spending
NVIDIA/skillspector	open	294	2026-07-22T08:39:00Z	yes	bug	dependency_version		https://github.com/NVIDIA/SkillSpector/issues/294	[BUG] requirements.txt: any version specifier is treated as an exact pin (pillow>=10.0.0 reported as pillow==10.0.0 with its CVEs)
NVIDIA/skillspector	open	290	2026-07-21T04:15:07Z	yes	other	silent_incomplete,llm_provider		https://github.com/NVIDIA/SkillSpector/issues/290	Deep scan can report SAFE when provider is unavailable
NVIDIA/skillspector	open	278	2026-07-16T10:31:22Z	yes	other	output_integration		https://github.com/NVIDIA/SkillSpector/issues/278	Auto-discover a shipped baseline so distributed skills carry their own suppressions
NVIDIA/skillspector	open	277	2026-07-15T08:14:37Z	no	excluded		external_promotion_or_collaboration_pitch	https://github.com/NVIDIA/SkillSpector/issues/277	Add your HVTrust badge to the README?
NVIDIA/skillspector	open	274	2026-07-14T19:55:48Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/274	github releases + changelog
NVIDIA/skillspector	open	271	2026-07-13T15:22:58Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/271	Publish SkillSpector to PyPI for easier installation and integration
NVIDIA/skillspector	open	268	2026-07-12T16:35:37Z	yes	other	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/268	Security: prevent host-file disclosure and scanner verdict bypasses
NVIDIA/skillspector	open	250	2026-07-04T07:05:00Z	yes	bug	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/250	Single malformed LLM response aborts the entire scan (uncaught pydantic ValidationError) — triggered consistently by the default nv_build model
NVIDIA/skillspector	open	245	2026-07-03T15:08:34Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/245	[Security] Insecure deserialization (pickle / PHP unserialize / Ruby Marshal / JS node-serialize) not detected — an RCE-class skill scores 0/SAFE
NVIDIA/skillspector	open	242	2026-07-02T15:45:28Z	yes	enhancement	llm_provider,output_integration		https://github.com/NVIDIA/SkillSpector/issues/242	feat: expose LLM token usage in JSON report output
NVIDIA/skillspector	open	240	2026-07-01T19:28:25Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/240	pypi name attempted squatting
NVIDIA/skillspector	open	226	2026-06-29T07:31:42Z	yes	other	output_integration		https://github.com/NVIDIA/SkillSpector/issues/226	Proposal: bidirectional SkillSpector ↔ ATR category crosswalk (SARIF interop)
NVIDIA/skillspector	open	212	2026-06-25T19:14:12Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/212	(feature) Hypothesis & Correctness: a neurosymbolic verification architecture
NVIDIA/skillspector	open	201	2026-06-24T23:30:33Z	yes	bug	silent_incomplete,output_integration		https://github.com/NVIDIA/SkillSpector/issues/201	[BUG] Recursive multi-skill scans silently ignore --baseline and --show-suppressed
NVIDIA/skillspector	open	195	2026-06-24T19:32:25Z	yes	other	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/195	feat(provider): honor ANTHROPIC_BASE_URL in native Anthropic provider
NVIDIA/skillspector	open	181	2026-06-23T19:22:51Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/181	Proposal: canonical dangerous-callable resolver + shared evasion corpus as a fitness gate
NVIDIA/skillspector	open	175	2026-06-23T15:54:48Z	yes	enhancement	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/175	[Feature] Add generic OpenAI-compatible provider for Groq, Together AI, Mistral, and other endpoints
NVIDIA/skillspector	open	174	2026-06-23T15:54:05Z	yes	enhancement	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/174	[Feature] Add Azure OpenAI provider for enterprise deployments
NVIDIA/skillspector	open	173	2026-06-23T15:53:15Z	yes	enhancement	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/173	[Feature] Add Ollama provider for free local/offline LLM scanning
NVIDIA/skillspector	open	171	2026-06-23T08:57:15Z	yes	other	dependency_version		https://github.com/NVIDIA/SkillSpector/issues/171	feat(supply_chain): scan tool-specific dependency tables in pyproject.toml (Poetry, PDM, Hatch, uv)
NVIDIA/skillspector	open	169	2026-06-23T07:03:46Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/169	[BUG] Unicode Tag-block "ASCII smuggling" hidden instructions (U+E0000–U+E007F) are not detected
NVIDIA/skillspector	open	130	2026-06-21T15:58:17Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/130	## Feature: Role-aware scanning for structured skill formats such as AISOP/AISP
NVIDIA/skillspector	open	129	2026-06-21T08:16:05Z	yes	other	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/129	models glm-5.2, glm-5.1, kimi-k2.7-code, deepseek-v4-flash fail
NVIDIA/skillspector	open	121	2026-06-20T21:20:02Z	yes	other	output_integration		https://github.com/NVIDIA/SkillSpector/issues/121	Feature: MCP server registry scanning — complementary to skill scanning
NVIDIA/skillspector	open	111	2026-06-19T18:38:18Z	yes	bug	output_integration		https://github.com/NVIDIA/SkillSpector/issues/111	[BUG] Build Failure: Python 3.14 incompatibility due to outdated pyo3 in jsonschema-rs
NVIDIA/skillspector	open	109	2026-06-19T18:38:16Z	yes	bug			https://github.com/NVIDIA/SkillSpector/issues/109	[SECURITY] Zip Slip Vulnerability: Unchecked zip extraction in input_handler.py allows arbitrary file write
NVIDIA/skillspector	open	107	2026-06-19T17:31:21Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/107	Heads-up before I publish a comparison that includes SkillSpector
NVIDIA/skillspector	open	97	2026-06-18T11:46:33Z	yes	enhancement			https://github.com/NVIDIA/SkillSpector/issues/97	feat: transitive link scanning — follow external repos/URLs referenced inside skill files
NVIDIA/skillspector	open	90	2026-06-18T08:45:51Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/90	`self.base_prompt` used but never assigned in __init__
NVIDIA/skillspector	open	72	2026-06-15T10:25:21Z	yes	enhancement			https://github.com/NVIDIA/SkillSpector/issues/72	Add pre-commit hook support and GitHub Actions CI workflow
NVIDIA/skillspector	open	69	2026-06-15T09:03:07Z	yes	bug	llm_provider,output_integration		https://github.com/NVIDIA/SkillSpector/issues/69	OpenAI-compatible endpoints that don't strictly honor response_format crash all LLM analyzers (fenced/prose JSON)
NVIDIA/skillspector	open	42	2026-06-13T15:43:26Z	yes	other	dependency_version		https://github.com/NVIDIA/SkillSpector/issues/42	SC4 (OSV known vulnerable dependency) reports all historical CVEs when `requirements.txt` uses `>=` operator
NVIDIA/skillspector	open	37	2026-06-13T09:09:09Z	yes	bug	false_positive		https://github.com/NVIDIA/SkillSpector/issues/37	Creates false positives on pure text-based content
NVIDIA/skillspector	open	33	2026-06-12T19:05:12Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/33	Calling the skill inspector from inside a skill
NVIDIA/skillspector	open	20	2026-06-10T03:31:51Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/20	Detect large whitespace padding used to hide prompt-injection instructions from review
NVIDIA/skillspector	open	10	2026-06-01T19:55:07Z	yes	other	silent_incomplete,llm_provider		https://github.com/NVIDIA/SkillSpector/issues/10	Stage 2: LLM calls have no retry/backoff on 429 or timeout; default concurrency 10 is unconfigurable
NVIDIA/skillspector	open	8	2026-06-01T05:42:05Z	yes	enhancement	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/8	Support Github Copilot LLM as a provider
NVIDIA/skillspector	closed	310	2026-07-28T01:30:25Z	yes	bug	silent_incomplete,output_integration		https://github.com/NVIDIA/SkillSpector/issues/310	--baseline is silently ignored when scanning with --recursive
NVIDIA/skillspector	closed	295	2026-07-22T08:39:15Z	yes	bug	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/295	[BUG] claude_cli provider omits --setting-sources=, so the spawned claude runs the user's hooks (4 LLM calls -> 3h09m CPU, 1225 hook sessions)
NVIDIA/skillspector	closed	284	2026-07-17T23:53:08Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/284	Clarify MAX_FILE_BYTES character-based size limit
NVIDIA/skillspector	closed	283	2026-07-17T22:46:00Z	yes	enhancement	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/283	[Feature] Configurable reasoning effort for LLM analysis
NVIDIA/skillspector	closed	281	2026-07-17T12:42:05Z	yes	other	detection_gap,llm_provider		https://github.com/NVIDIA/SkillSpector/issues/281	AnthropicProvider ignores ANTHROPIC_BASE_URL (proxy/gateway endpoints bypassed)
NVIDIA/skillspector	closed	270	2026-07-13T11:33:18Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/270	---
NVIDIA/skillspector	closed	259	2026-07-08T10:28:26Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/259	Static analyzers flag emoji-zwj-sequence as Prompt Injection
NVIDIA/skillspector	closed	257	2026-07-07T11:15:17Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/257	Improve batch scan visibility — add README usage guide and rename contrib/multilingual → contrib/batch_scan
NVIDIA/skillspector	closed	251	2026-07-04T07:05:32Z	yes	other	false_positive		https://github.com/NVIDIA/SkillSpector/issues/251	Static analyzers mass-flag security documentation and .env references as Privilege Escalation / Rogue Agent (extends #145)
NVIDIA/skillspector	closed	243	2026-07-02T21:25:32Z	yes	enhancement	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/243	[Feature] Let an embedding application inject an LLM provider
NVIDIA/skillspector	closed	236	2026-06-30T10:47:40Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/236	Skillspector is flagged to contain malware
NVIDIA/skillspector	closed	233	2026-06-29T20:09:44Z	yes	other	dependency_version		https://github.com/NVIDIA/SkillSpector/issues/233	OSV analyzer reports historical CVEs even when fixed version installed
NVIDIA/skillspector	closed	228	2026-06-29T12:05:12Z	yes	bug	silent_incomplete,output_integration		https://github.com/NVIDIA/SkillSpector/issues/228	[BUG] --recursive --format json emits per-skill summary, drops the full per-issue schema (issues[], components[], analysis_completeness)
NVIDIA/skillspector	closed	229	2026-06-29T12:05:12Z	yes	bug	silent_incomplete,output_integration		https://github.com/NVIDIA/SkillSpector/issues/229	[BUG] --format sarif is a lossy subset of --format json (drops category, confidence, remediation, code_snippet, intent, tags, end_line)
NVIDIA/skillspector	closed	223	2026-06-28T13:50:07Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/223	[Security] SC7: Container image pulled with signature/registry verification disabled (--disable-content-trust, DOCKER_CONTENT_TRUST=0, --insecure-registry) not detected
NVIDIA/skillspector	closed	221	2026-06-27T18:22:23Z	yes	docs			https://github.com/NVIDIA/SkillSpector/issues/221	docs: add OWASP Agentic Skills Top 10 (AST10) coverage matrix and gap analysis
NVIDIA/skillspector	closed	219	2026-06-27T14:41:49Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/219	[Security] Privileged Kubernetes workload deployment (DaemonSet / hostPath / privileged via kubectl & helm) not detected — node takeover scores 0/SAFE
NVIDIA/skillspector	closed	217	2026-06-27T14:01:31Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/217	[Security] E5: Cloud-storage exfiltration (boto3 / aws s3 / gsutil) not detected — a cloud-only upload skill scores 0/SAFE
NVIDIA/skillspector	closed	213	2026-06-26T08:37:42Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/213	[Security] PE5: Privileged container execution & escape primitives (docker run --privileged / -v /: / --cap-add, nsenter, cgroup release_agent) not detected
NVIDIA/skillspector	closed	203	2026-06-24T23:30:35Z	yes	bug	output_integration		https://github.com/NVIDIA/SkillSpector/issues/203	[BUG] Recursive multi-skill scan ignores a non-JSON --output file and prints to stdout instead
NVIDIA/skillspector	closed	202	2026-06-24T23:30:34Z	yes	bug			https://github.com/NVIDIA/SkillSpector/issues/202	[BUG] scp-style SSH Git URLs (git@host:org/repo.git) are accepted as Git URLs, then rejected with "URL has no valid hostname"
NVIDIA/skillspector	closed	200	2026-06-24T23:30:31Z	yes	bug	llm_provider,output_integration		https://github.com/NVIDIA/SkillSpector/issues/200	[BUG] MCP server reports llm_available=false and skips the LLM pass when only the OpenAI fallback credential is set
NVIDIA/skillspector	closed	199	2026-06-24T22:22:44Z	yes	bug	output_integration		https://github.com/NVIDIA/SkillSpector/issues/199	Bug: skillspector mcp stdio server hangs during MCP initialize under Codex
NVIDIA/skillspector	closed	192	2026-06-24T07:45:00Z	yes	other	output_integration		https://github.com/NVIDIA/SkillSpector/issues/192	[Refactor] mcp: centralize RISK_THRESHOLD constant and deduplicate cleanup helper
NVIDIA/skillspector	closed	191	2026-06-24T07:44:49Z	yes	other	output_integration		https://github.com/NVIDIA/SkillSpector/issues/191	[Security] mcp server HTTP transport exposes local file read and SSRF when bound to a routable interface
NVIDIA/skillspector	closed	188	2026-06-24T06:35:38Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/188	[Security] PE4: Docker socket access enables full host root from inside a container — not detected
NVIDIA/skillspector	closed	186	2026-06-24T01:11:02Z	yes	bug			https://github.com/NVIDIA/SkillSpector/issues/186	[BUG] Reports containing scanned content with ANSI/control bytes are emitted as binary (break Markdown rendering)
NVIDIA/skillspector	closed	177	2026-06-23T15:55:51Z	yes	bug	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/177	[Feature] Model validation and graceful failure for unknown model IDs
NVIDIA/skillspector	closed	176	2026-06-23T15:55:19Z	yes	enhancement	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/176	[Feature] Per-slot model selection via environment variables
NVIDIA/skillspector	closed	170	2026-06-23T07:04:59Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/170	[BUG] Reflective exec via `getattr(os,'system')` / `getattr(builtins,'exec')` evades ALL AST rules and the taint tracker
NVIDIA/skillspector	closed	168	2026-06-23T07:03:28Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/168	[BUG] Reflective exec via `getattr(os,'system')` / `getattr(builtins,'exec')` evades ALL AST rules and the taint tracker
NVIDIA/skillspector	closed	152	2026-06-22T19:36:38Z	yes	bug			https://github.com/NVIDIA/SkillSpector/issues/152	[Bug] YARA rule cache uses file size instead of content hash — stale rules served after edits
NVIDIA/skillspector	closed	151	2026-06-22T19:36:00Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/151	[Security] MP2 regex vulnerable to catastrophic backtracking (ReDoS)
NVIDIA/skillspector	closed	150	2026-06-22T19:35:19Z	yes	bug	output_integration		https://github.com/NVIDIA/SkillSpector/issues/150	[Bug] MCP rug-pull analyzer is a non-functional stub that creates false sense of security
NVIDIA/skillspector	closed	149	2026-06-22T19:34:41Z	yes	bug	silent_incomplete,llm_provider		https://github.com/NVIDIA/SkillSpector/issues/149	[Bug] LLM API failures silently produce zero findings with no retry or user notification
NVIDIA/skillspector	closed	148	2026-06-22T19:34:04Z	yes	bug	detection_gap,output_integration		https://github.com/NVIDIA/SkillSpector/issues/148	[Bug] SARIF output non-compliant — missing required rules[] array in tool.driver
NVIDIA/skillspector	closed	147	2026-06-22T19:33:27Z	yes	other	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/147	[Security] Zip Slip path traversal and SSRF via permissive Git URL validation in InputHandler
NVIDIA/skillspector	closed	146	2026-06-22T19:32:11Z	yes	bug	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/146	[Bug] LLM semantic analyzer returns empty findings objects that inflate issue count
NVIDIA/skillspector	closed	145	2026-06-22T19:31:36Z	yes	bug	false_positive		https://github.com/NVIDIA/SkillSpector/issues/145	[Bug] PE3 static pattern flags .env file references in documentation as privilege escalation
NVIDIA/skillspector	closed	144	2026-06-22T19:30:55Z	yes	bug	false_positive		https://github.com/NVIDIA/SkillSpector/issues/144	[Bug] Binary/PDF files trigger mass false positives in static pattern analysis
NVIDIA/skillspector	closed	138	2026-06-22T17:03:41Z	yes	enhancement	detection_gap,llm_provider		https://github.com/NVIDIA/SkillSpector/issues/138	[Feature] `--no-llm` mode bypasses meta-analyzer entirely, presenting unfiltered raw findings as final results
NVIDIA/skillspector	closed	137	2026-06-22T17:03:03Z	yes	bug			https://github.com/NVIDIA/SkillSpector/issues/137	[Bug] Duplicate findings from parallel analyzers are never deduplicated
NVIDIA/skillspector	closed	136	2026-06-22T17:02:27Z	yes	enhancement			https://github.com/NVIDIA/SkillSpector/issues/136	[Feature] Multi-skill directories scanned as one monolithic entity, inflating score and losing granularity
NVIDIA/skillspector	closed	135	2026-06-22T17:01:50Z	yes	bug			https://github.com/NVIDIA/SkillSpector/issues/135	[Bug] Static pattern analyzers fire on markdown documentation and code blocks, not just executable skill logic
NVIDIA/skillspector	closed	134	2026-06-22T16:57:41Z	yes	bug	false_positive		https://github.com/NVIDIA/SkillSpector/issues/134	[Bug] Risk score saturates to 100 on any multi-file skill due to unbounded additive scoring
NVIDIA/skillspector	closed	132	2026-06-21T23:30:37Z	yes	other	llm_provider,output_integration		https://github.com/NVIDIA/SkillSpector/issues/132	LLM finding schemas emit JSON-schema minimum/maximum, which some structured-output endpoints reject
NVIDIA/skillspector	closed	131	2026-06-21T22:58:31Z	yes	other			https://github.com/NVIDIA/SkillSpector/issues/131	Ingest layer (URL / zip / git clone) is unbounded upstream of the 50 MiB per-file gate
NVIDIA/skillspector	closed	127	2026-06-21T05:30:04Z	yes	other	llm_provider		https://github.com/NVIDIA/SkillSpector/issues/127	feat(provider): Add anthropic_proxy provider for Vertex-style raw-predict endpoints
NVIDIA/skillspector	closed	114	2026-06-20T08:46:12Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/114	[BUG] Import-alias evasion: behavioral_ast & behavioral_taint_tracking miss dangerous calls imported via 'from X import Y' / 'import X as Y'
NVIDIA/skillspector	closed	110	2026-06-19T18:38:17Z	yes	bug	detection_gap		https://github.com/NVIDIA/SkillSpector/issues/110	[BUG] Evasion Bypass in static_patterns_supply_chain.py: _is_trusted_source uses substring matching instead of proper URL parsing
